Head,Relation,Tail,Original Tail,New Tail,Title,Article,Original Article Text,Clean Original Tail
performance indicator,refer,article,the report on the followup to in article 33 of this regulation to the discharge,followup,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",the report on the followup to in article 33 of this regulation to the discharge
performance indicator,refer,article,the report on the followup to in article 33 of this regulation to the discharge,article,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",the report on the followup to in article 33 of this regulation to the discharge
performance indicator,refer,article,the report on the followup to in article 33 of this regulation to the discharge,regulation,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",the report on the followup to in article 33 of this regulation to the discharge
performance indicator,refer,article,the report on the followup to in article 33 of this regulation to the discharge,discharge,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",the report on the followup to in article 33 of this regulation to the discharge
performance indicator,refer,article,to in article 261(3,article,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",to in article 2613
integrate financial accountability report,refer,paragraph,shall present each report in a separate and clearly identifiable manner to in paragraph 1,report,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",shall present each report in a separate and clearly identifiable manner to in paragraph 1
integrate financial accountability report,refer,paragraph,shall present each report in a separate and clearly identifiable manner to in paragraph 1,separate clearly identifiable manner,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",shall present each report in a separate and clearly identifiable manner to in paragraph 1
integrate financial accountability report,refer,paragraph,shall present each report in a separate and clearly identifiable manner to in paragraph 1,paragraph,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",shall present each report in a separate and clearly identifiable manner to in paragraph 1
integrate financial accountability report,present,report,each report in a separate and clearly identifiable manner,report,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",each report in a separate and clearly identifiable manner
integrate financial accountability report,present,report,each report in a separate and clearly identifiable manner,separate clearly identifiable manner,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",each report in a separate and clearly identifiable manner
individual report,make,final consolidated account,by 30 june with the exception of the final consolidated accounts,30 june,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",by 30 june with the exception of the final consolidated accounts
individual report,make,final consolidated account,by 30 june with the exception of the final consolidated accounts,exception,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",by 30 june with the exception of the final consolidated accounts
individual report,make,final consolidated account,by 30 june with the exception of the final consolidated accounts,final consolidated account,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 247  Integrated financial and accountability reporting ,"[' \nBy 31 July of the following financial year the Commission shall communicate to the European Parliament and to \nthe Council an integrated set of financial and accountability reports which includes: \n(a) the final consolidated accounts as referred to in Article 246; \n(b) the annual management and performance report providing for a clear and concise summary of the internal control \nand financial management achievements referred to in the annual activity reports of each authorising officer by \ndelegation and including information on key governance arrangements in the Commission as well as: \n(i) an estimation of the level of error in Union expenditure based on a consistent methodology and an estimate of \nfuture corrections; \n(ii) information on the preventive and corrective actions covering the budget, which shall present the financial \nimpact of the actions taken to protect the budget from expenditure in breach of law; \n(iii) information on the implementation of the Commission’s anti-fraud strategy; \n(c) a long-term forecast of future inflows and outflows covering the next five years, based on the applicable multiannual \nfinancial frameworks and Decision 2014/335/EU, Euratom; \nL 193/148  \n\x0c \n(d) the annual internal audit report as referred to in Article 118(4); \n(e) the evaluation on the Union’s finances based on the results achieved, as referred to in Article 318 TFEU, assessing in \nparticular the progress towards the achievement of policy objectives taking into account the performance indicators \nreferred to in Article 33 of this Regulation; \n(f) the report on the follow-up to the discharge as referred to in Article 261(3). ', ' \nThe integrated financial and accountability reporting referred to in paragraph 1 shall present each report in a \nseparate and clearly identifiable manner. Each individual report shall be made available to the European Parliament, to the \nCouncil and to the Court of Auditors by 30 June, with the exception of the final consolidated accounts. \nCHAPTER 3 \nBudgetary and other financial reporting ']",by 30 june with the exception of the final consolidated accounts
accounting officer commission,send,european parliament,in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures,addition,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation ,"['\nIn addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the \nCommission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level \nat least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and \nfor expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations \ncarried over. \nThe figures shall be made available within 10 working days of the end of each month via the Commission’s website. ']",in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures
accounting officer commission,send,european parliament,in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures,annual statement,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation ,"['\nIn addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the \nCommission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level \nat least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and \nfor expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations \ncarried over. \nThe figures shall be made available within 10 working days of the end of each month via the Commission’s website. ']",in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures
accounting officer commission,send,european parliament,in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures,report,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation ,"['\nIn addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the \nCommission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level \nat least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and \nfor expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations \ncarried over. \nThe figures shall be made available within 10 working days of the end of each month via the Commission’s website. ']",in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures
accounting officer commission,send,european parliament,in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures,article,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation ,"['\nIn addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the \nCommission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level \nat least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and \nfor expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations \ncarried over. \nThe figures shall be made available within 10 working days of the end of each month via the Commission’s website. ']",in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures
accounting officer commission,send,european parliament,in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures,european parliament,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation ,"['\nIn addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the \nCommission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level \nat least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and \nfor expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations \ncarried over. \nThe figures shall be made available within 10 working days of the end of each month via the Commission’s website. ']",in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures
accounting officer commission,send,european parliament,in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures,council figure,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation ,"['\nIn addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the \nCommission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level \nat least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and \nfor expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations \ncarried over. \nThe figures shall be made available within 10 working days of the end of each month via the Commission’s website. ']",in addition to the annual statements and reports provided for in articles 243 and 244 once to the european parliament and to the council figures
council figure,provide,appropriation,details of the use of appropriations carried over also,detail,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation ,"['\nIn addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the \nCommission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level \nat least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and \nfor expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations \ncarried over. \nThe figures shall be made available within 10 working days of the end of each month via the Commission’s website. ']",details of the use of appropriations carried over also
council figure,provide,appropriation,details of the use of appropriations carried over also,use,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation ,"['\nIn addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the \nCommission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level \nat least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and \nfor expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations \ncarried over. \nThe figures shall be made available within 10 working days of the end of each month via the Commission’s website. ']",details of the use of appropriations carried over also
council figure,provide,appropriation,details of the use of appropriations carried over also,appropriation,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation ,"['\nIn addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the \nCommission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level \nat least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and \nfor expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations \ncarried over. \nThe figures shall be made available within 10 working days of the end of each month via the Commission’s website. ']",details of the use of appropriations carried over also
council figure,make,10 working day,within 10 working days of the end of each month via the commissions website,10 working day,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation ,"['\nIn addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the \nCommission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level \nat least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and \nfor expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations \ncarried over. \nThe figures shall be made available within 10 working days of the end of each month via the Commission’s website. ']",within 10 working days of the end of each month via the commissions website
council figure,make,10 working day,within 10 working days of the end of each month via the commissions website,end,TITLE XIII ANNUAL ACCOUNTS AND OTHER FINANCIAL REPORTING,Article 248  Monthly reporting on budget implementation ,"['\nIn addition to the annual statements and reports provided for in Articles 243 and 244, the accounting officer of the \nCommission shall send once a month to the European Parliament and to the Council figures, aggregated at chapter level \nat least, as well as separately broken down by chapter, article and item, on budget implementation, both for revenue and \nfor expenditure covering all available appropriations. Those figures shall also provide details of the use of appropriations \ncarried over. \nThe figures shall be made available within 10 working days of the end of each month via the Commission’s website. ']",within 10 working days of the end of each month via the commissions website
